Date,Time From Epoch(S),Distance(CM),Deltatime(S)
Wed Jan  6 13:38:49 2021,1609969129.8139176,1205.692,0.07030272483825684
Wed Jan  6 13:38:50 2021,1609969130.8879895,1205.598,0.0702972412109375
Wed Jan  6 13:38:51 2021,1609969131.962075,1205.729,0.07030487060546875
Wed Jan  6 13:38:53 2021,1609969133.0362442,1205.774,0.07030749320983887
Wed Jan  6 13:38:54 2021,1609969134.1103458,1205.61,0.0702979564666748
Wed Jan  6 13:38:55 2021,1609969135.1845179,1205.708,0.07030367851257324
Wed Jan  6 13:38:56 2021,1609969136.2586195,1205.675,0.07030177116394043
Wed Jan  6 13:38:57 2021,1609969137.3326795,1205.545,0.07029414176940918
Wed Jan  6 13:38:58 2021,1609969138.4068642,1205.675,0.07030177116394043
Wed Jan  6 13:38:59 2021,1609969139.4809575,1205.774,0.07030749320983887
Wed Jan  6 13:39:00 2021,1609969140.5549939,1205.749,0.07030606269836426
Wed Jan  6 13:39:01 2021,1609969141.6291296,1205.806,0.07030940055847168
Wed Jan  6 13:39:02 2021,1609969142.703339,1205.757,0.07030653953552246
Wed Jan  6 13:39:03 2021,1609969143.777448,1205.581,0.0702962875366211
Wed Jan  6 13:39:04 2021,1609969144.851566,1205.684,0.07030224800109863
Wed Jan  6 13:39:05 2021,1609969145.9256806,1205.892,0.07031440734863281
Wed Jan  6 13:39:06 2021,1609969146.9998667,1205.729,0.07030487060546875
Wed Jan  6 13:39:08 2021,1609969148.0739484,1205.835,0.07031106948852539
Wed Jan  6 13:39:09 2021,1609969149.1481435,1205.651,0.07030034065246582
Wed Jan  6 13:39:10 2021,1609969150.2222779,1205.639,0.07029962539672852
Wed Jan  6 13:39:11 2021,1609969151.2963603,1205.729,0.07030487060546875
Wed Jan  6 13:39:12 2021,1609969152.370453,1205.704,0.07030344009399414
Wed Jan  6 13:39:13 2021,1609969153.4446416,1205.774,0.07030749320983887
Wed Jan  6 13:39:14 2021,1609969154.518744,1205.7,0.07030320167541504
Wed Jan  6 13:39:15 2021,1609969155.5928786,1205.7,0.07030320167541504
Wed Jan  6 13:39:16 2021,1609969156.6670134,1205.634,0.07029938697814941
Wed Jan  6 13:39:17 2021,1609969157.740942,1205.724,0.07030463218688965
Wed Jan  6 13:39:18 2021,1609969158.8150105,1205.553,0.07029461860656738
Wed Jan  6 13:39:19 2021,1609969159.889156,1205.606,0.0702977180480957
Wed Jan  6 13:39:20 2021,1609969160.9632604,1205.651,0.07030034065246582
Wed Jan  6 13:39:22 2021,1609969162.0374167,1204.993,0.07026195526123047
Wed Jan  6 13:39:23 2021,1609969163.111621,1205.614,0.0702981948852539
Wed Jan  6 13:39:24 2021,1609969164.1857855,1205.859,0.0703125
Wed Jan  6 13:39:25 2021,1609969165.2599778,1205.782,0.07030797004699707
Wed Jan  6 13:39:26 2021,1609969166.334269,1205.741,0.07030558586120605
Wed Jan  6 13:39:27 2021,1609969167.4084187,1205.794,0.07030868530273438
Wed Jan  6 13:39:28 2021,1609969168.4826245,1205.818,0.07031011581420898
Wed Jan  6 13:39:29 2021,1609969169.5567317,1205.835,0.07031106948852539
Wed Jan  6 13:39:30 2021,1609969170.630829,1206.027,0.07032227516174316
Wed Jan  6 13:39:31 2021,1609969171.7049959,1205.962,0.07031846046447754
Wed Jan  6 13:39:32 2021,1609969172.7790754,1205.876,0.0703134536743164
Wed Jan  6 13:39:33 2021,1609969173.853218,1205.941,0.07031726837158203
Wed Jan  6 13:39:34 2021,1609969174.9273353,1205.904,0.07031512260437012
Wed Jan  6 13:39:36 2021,1609969176.0014312,1205.953,0.07031798362731934
Wed Jan  6 13:39:37 2021,1609969177.0754545,1206.039,0.07032299041748047
Wed Jan  6 13:39:38 2021,1609969178.1498225,1205.921,0.07031607627868652
Wed Jan  6 13:39:39 2021,1609969179.2238986,1205.917,0.07031583786010742
Wed Jan  6 13:39:40 2021,1609969180.2977908,1205.962,0.07031846046447754
Wed Jan  6 13:39:41 2021,1609969181.371835,1205.966,0.07031869888305664
Wed Jan  6 13:39:42 2021,1609969182.446013,1205.974,0.07031917572021484
Wed Jan  6 13:39:43 2021,1609969183.5202246,1205.806,0.07030940055847168
Wed Jan  6 13:39:44 2021,1609969184.5942903,1205.038,0.07026457786560059
Wed Jan  6 13:39:45 2021,1609969185.6684005,1205.896,0.07031464576721191
Wed Jan  6 13:39:46 2021,1609969186.742577,1205.831,0.07031083106994629
Wed Jan  6 13:39:47 2021,1609969187.8167286,1205.868,0.0703129768371582
Wed Jan  6 13:39:48 2021,1609969188.8908186,1205.863,0.0703127384185791
Wed Jan  6 13:39:49 2021,1609969189.9647768,1205.933,0.07031679153442383
Wed Jan  6 13:39:51 2021,1609969191.0388582,1205.913,0.07031559944152832
Wed Jan  6 13:39:52 2021,1609969192.1129289,1205.913,0.07031559944152832
Wed Jan  6 13:39:53 2021,1609969193.1871386,1206.146,0.07032918930053711
Wed Jan  6 13:39:54 2021,1609969194.2612545,1205.831,0.07031083106994629
Wed Jan  6 13:39:55 2021,1609969195.335407,1205.941,0.07031726837158203
Wed Jan  6 13:39:56 2021,1609969196.4096107,1205.958,0.07031822204589844
Wed Jan  6 13:39:57 2021,1609969197.4837246,1205.765,0.07030701637268066
Wed Jan  6 13:39:58 2021,1609969198.5579185,1206.035,0.07032275199890137
Wed Jan  6 13:39:59 2021,1609969199.6320555,1206.047,0.07032346725463867
Wed Jan  6 13:40:00 2021,1609969200.7061753,1205.941,0.07031726837158203
Wed Jan  6 13:40:01 2021,1609969201.7804282,1206.019,0.07032179832458496
Wed Jan  6 13:40:02 2021,1609969202.8546329,1205.818,0.07031011581420898
Wed Jan  6 13:40:03 2021,1609969203.9286892,1205.994,0.07032036781311035
Wed Jan  6 13:40:05 2021,1609969205.0028083,1205.88,0.07031369209289551
Wed Jan  6 13:40:06 2021,1609969206.076931,1205.88,0.07031369209289551
Wed Jan  6 13:40:07 2021,1609969207.151108,1205.876,0.0703134536743164
Wed Jan  6 13:40:08 2021,1609969208.2253058,1206.002,0.07032084465026855
Wed Jan  6 13:40:09 2021,1609969209.299453,1206.043,0.07032322883605957
Wed Jan  6 13:40:10 2021,1609969210.3735662,1205.966,0.07031869888305664
Wed Jan  6 13:40:11 2021,1609969211.4477196,1206.019,0.07032179832458496
Wed Jan  6 13:40:12 2021,1609969212.5219493,1205.516,0.07029247283935547
Wed Jan  6 13:40:13 2021,1609969213.596014,1205.9,0.07031488418579102
Wed Jan  6 13:40:14 2021,1609969214.6701922,1206.06,0.07032418251037598
Wed Jan  6 13:40:15 2021,1609969215.7444215,1205.97,0.07031893730163574
Wed Jan  6 13:40:16 2021,1609969216.8185778,1205.9,0.07031488418579102
Wed Jan  6 13:40:17 2021,1609969217.8927436,1205.941,0.07031726837158203
Wed Jan  6 13:40:18 2021,1609969218.9668963,1205.962,0.07031846046447754
Wed Jan  6 13:40:20 2021,1609969220.0410626,1205.958,0.07031822204589844
Wed Jan  6 13:40:21 2021,1609969221.1152594,1205.978,0.07031941413879395
Wed Jan  6 13:40:22 2021,1609969222.189484,1206.064,0.07032442092895508
Wed Jan  6 13:40:23 2021,1609969223.2636821,1205.958,0.07031822204589844
Wed Jan  6 13:40:24 2021,1609969224.3378294,1205.998,0.07032060623168945
Wed Jan  6 13:40:25 2021,1609969225.4120774,1205.933,0.07031679153442383
Wed Jan  6 13:40:26 2021,1609969226.4862547,1205.962,0.07031846046447754
Wed Jan  6 13:40:27 2021,1609969227.5604272,1206.035,0.07032275199890137
Wed Jan  6 13:40:28 2021,1609969228.6343787,1205.949,0.07031774520874023
Wed Jan  6 13:40:29 2021,1609969229.7083163,1206.035,0.07032275199890137
Wed Jan  6 13:40:30 2021,1609969230.7824256,1205.982,0.07031965255737305
Wed Jan  6 13:40:31 2021,1609969231.856643,1206.043,0.07032322883605957
Wed Jan  6 13:40:32 2021,1609969232.9308226,1205.929,0.07031655311584473
Wed Jan  6 13:40:34 2021,1609969234.0049326,1205.97,0.07031893730163574
Wed Jan  6 13:40:35 2021,1609969235.079029,1205.868,0.0703129768371582
Wed Jan  6 13:40:36 2021,1609969236.1531255,1205.847,0.0703117847442627
Wed Jan  6 13:40:37 2021,1609969237.227305,1205.966,0.07031869888305664
Wed Jan  6 13:40:38 2021,1609969238.3015392,1206.129,0.0703282356262207
Wed Jan  6 13:40:39 2021,1609969239.3756452,1206.015,0.07032155990600586
Wed Jan  6 13:40:40 2021,1609969240.4498057,1205.978,0.07031941413879395
Wed Jan  6 13:40:41 2021,1609969241.5238864,1206.019,0.07032179832458496
Wed Jan  6 13:40:42 2021,1609969242.5978413,1205.847,0.0703117847442627
Wed Jan  6 13:40:43 2021,1609969243.6718838,1205.982,0.07031965255737305
Wed Jan  6 13:40:44 2021,1609969244.7459233,1206.052,0.07032370567321777
Wed Jan  6 13:40:45 2021,1609969245.8198378,1206.011,0.07032132148742676
Wed Jan  6 13:40:46 2021,1609969246.8940203,1205.839,0.07031130790710449
Wed Jan  6 13:40:47 2021,1609969247.9681878,1205.941,0.07031726837158203
Wed Jan  6 13:40:49 2021,1609969249.0421512,1205.921,0.07031607627868652
Wed Jan  6 13:40:50 2021,1609969250.1163352,1205.929,0.07031655311584473
Wed Jan  6 13:40:51 2021,1609969251.1904922,1206.039,0.07032299041748047
Wed Jan  6 13:40:52 2021,1609969252.2647214,1206.084,0.07032561302185059
Wed Jan  6 13:40:53 2021,1609969253.3389032,1205.978,0.07031941413879395
Wed Jan  6 13:40:54 2021,1609969254.4129746,1205.917,0.07031583786010742
Wed Jan  6 13:40:55 2021,1609969255.4869428,1206.072,0.07032489776611328
Wed Jan  6 13:40:56 2021,1609969256.561114,1205.806,0.07030940055847168
Wed Jan  6 13:40:57 2021,1609969257.635315,1206.06,0.07032418251037598
Wed Jan  6 13:40:58 2021,1609969258.709441,1205.847,0.0703117847442627
Wed Jan  6 13:40:59 2021,1609969259.7835608,1206.002,0.07032084465026855
Wed Jan  6 13:41:00 2021,1609969260.8576164,1205.99,0.07032012939453125
Wed Jan  6 13:41:01 2021,1609969261.931661,1205.953,0.07031798362731934
Wed Jan  6 13:41:03 2021,1609969263.0059226,1205.953,0.07031798362731934
Wed Jan  6 13:41:04 2021,1609969264.0801315,1206.076,0.07032513618469238
Wed Jan  6 13:41:05 2021,1609969265.1544223,1205.847,0.0703117847442627
Wed Jan  6 13:41:06 2021,1609969266.2285776,1206.105,0.0703268051147461
Wed Jan  6 13:41:07 2021,1609969267.3027604,1205.929,0.07031655311584473
Wed Jan  6 13:41:08 2021,1609969268.3767927,1205.917,0.07031583786010742
Wed Jan  6 13:41:09 2021,1609969269.4509914,1205.941,0.07031726837158203
Wed Jan  6 13:41:10 2021,1609969270.525079,1205.982,0.07031965255737305
Wed Jan  6 13:41:11 2021,1609969271.599092,1205.949,0.07031774520874023
Wed Jan  6 13:41:12 2021,1609969272.6733081,1206.125,0.0703279972076416
Wed Jan  6 13:41:13 2021,1609969273.747412,1206.052,0.07032370567321777
Wed Jan  6 13:41:14 2021,1609969274.8214529,1205.953,0.07031798362731934
Wed Jan  6 13:41:15 2021,1609969275.8956316,1205.868,0.0703129768371582
Wed Jan  6 13:41:16 2021,1609969276.9697022,1205.88,0.07031369209289551
Wed Jan  6 13:41:18 2021,1609969278.0438612,1205.81,0.07030963897705078
Wed Jan  6 13:41:19 2021,1609969279.117925,1205.925,0.07031631469726562
Wed Jan  6 13:41:20 2021,1609969280.192074,1205.937,0.07031702995300293
Wed Jan  6 13:41:21 2021,1609969281.2661972,1205.908,0.07031536102294922
Wed Jan  6 13:41:22 2021,1609969282.3404498,1205.786,0.07030820846557617
Wed Jan  6 13:41:23 2021,1609969283.4146564,1205.872,0.0703132152557373
Wed Jan  6 13:41:24 2021,1609969284.4885614,1205.88,0.07031369209289551
Wed Jan  6 13:41:25 2021,1609969285.562713,1205.974,0.07031917572021484
Wed Jan  6 13:41:26 2021,1609969286.6369355,1206.088,0.07032585144042969
Wed Jan  6 13:41:27 2021,1609969287.7110064,1205.908,0.07031536102294922
Wed Jan  6 13:41:28 2021,1609969288.785101,1205.904,0.07031512260437012
Wed Jan  6 13:41:29 2021,1609969289.8591492,1205.982,0.07031965255737305
Wed Jan  6 13:41:30 2021,1609969290.9332705,1205.892,0.07031440734863281
Wed Jan  6 13:41:32 2021,1609969292.0074086,1205.25,0.07027697563171387
Wed Jan  6 13:41:33 2021,1609969293.081632,1206.068,0.07032465934753418
Wed Jan  6 13:41:34 2021,1609969294.1557856,1205.937,0.07031702995300293
Wed Jan  6 13:41:35 2021,1609969295.229893,1205.9,0.07031488418579102
Wed Jan  6 13:41:36 2021,1609969296.3040087,1206.052,0.07032370567321777
Wed Jan  6 13:41:37 2021,1609969297.3781662,1205.925,0.07031631469726562
Wed Jan  6 13:41:38 2021,1609969298.452393,1205.962,0.07031846046447754
Wed Jan  6 13:41:39 2021,1609969299.52654,1206.142,0.07032895088195801
Wed Jan  6 13:41:40 2021,1609969300.6005614,1206.072,0.07032489776611328
Wed Jan  6 13:41:41 2021,1609969301.674571,1206.019,0.07032179832458496
Wed Jan  6 13:41:42 2021,1609969302.7487342,1205.929,0.07031655311584473
Wed Jan  6 13:41:43 2021,1609969303.8230402,1205.851,0.0703120231628418
Wed Jan  6 13:41:44 2021,1609969304.8973193,1206.027,0.07032227516174316
Wed Jan  6 13:41:45 2021,1609969305.9715216,1206.088,0.07032585144042969
Wed Jan  6 13:41:47 2021,1609969307.0456994,1205.917,0.07031583786010742
Wed Jan  6 13:41:48 2021,1609969308.1199849,1206.039,0.07032299041748047
Wed Jan  6 13:41:49 2021,1609969309.1941774,1206.007,0.07032108306884766
Wed Jan  6 13:41:50 2021,1609969310.2682912,1205.978,0.07031941413879395
Wed Jan  6 13:41:51 2021,1609969311.3423219,1205.81,0.07030963897705078
Wed Jan  6 13:41:52 2021,1609969312.4164796,1206.007,0.07032108306884766
Wed Jan  6 13:41:53 2021,1609969313.4907687,1205.949,0.07031774520874023
Wed Jan  6 13:41:54 2021,1609969314.5649767,1205.913,0.07031559944152832
Wed Jan  6 13:41:55 2021,1609969315.6393547,1206.076,0.07032513618469238
Wed Jan  6 13:41:56 2021,1609969316.7136633,1205.88,0.07031369209289551
Wed Jan  6 13:41:57 2021,1609969317.7879987,1205.716,0.07030415534973145
Wed Jan  6 13:41:58 2021,1609969318.862343,1205.872,0.0703132152557373
Wed Jan  6 13:41:59 2021,1609969319.9366956,1205.933,0.07031679153442383
Wed Jan  6 13:42:01 2021,1609969321.0109973,1206.027,0.07032227516174316
Wed Jan  6 13:42:02 2021,1609969322.0853436,1205.908,0.07031536102294922
Wed Jan  6 13:42:03 2021,1609969323.1597507,1205.532,0.07029342651367188
Wed Jan  6 13:42:04 2021,1609969324.2340503,1205.831,0.07031083106994629
Wed Jan  6 13:42:05 2021,1609969325.308291,1206.015,0.07032155990600586
Wed Jan  6 13:42:06 2021,1609969326.3825355,1206.17,0.07033061981201172
Wed Jan  6 13:42:07 2021,1609969327.4567888,1206.056,0.07032394409179688
Wed Jan  6 13:42:08 2021,1609969328.5310776,1206.023,0.07032203674316406
Wed Jan  6 13:42:09 2021,1609969329.605273,1205.994,0.07032036781311035
Wed Jan  6 13:42:10 2021,1609969330.6794565,1206.019,0.07032179832458496
Wed Jan  6 13:42:11 2021,1609969331.7536137,1205.99,0.07032012939453125
Wed Jan  6 13:42:12 2021,1609969332.827853,1205.974,0.07031917572021484
Wed Jan  6 13:42:13 2021,1609969333.9019754,1205.917,0.07031583786010742
Wed Jan  6 13:42:14 2021,1609969334.9759722,1205.843,0.0703115463256836
Wed Jan  6 13:42:16 2021,1609969336.0520635,1205.913,0.07031559944152832
Wed Jan  6 13:42:17 2021,1609969337.1262715,1205.839,0.07031130790710449
Wed Jan  6 13:42:18 2021,1609969338.2004657,1205.88,0.07031369209289551
Wed Jan  6 13:42:19 2021,1609969339.274429,1206.052,0.07032370567321777
Wed Jan  6 13:42:20 2021,1609969340.3484135,1205.876,0.0703134536743164
Wed Jan  6 13:42:21 2021,1609969341.422679,1205.925,0.07031631469726562
Wed Jan  6 13:42:22 2021,1609969342.4969308,1205.974,0.07031917572021484
Wed Jan  6 13:42:23 2021,1609969343.571196,1205.806,0.07030940055847168
Wed Jan  6 13:42:24 2021,1609969344.6453898,1205.872,0.0703132152557373
Wed Jan  6 13:42:25 2021,1609969345.7197056,1205.994,0.07032036781311035
Wed Jan  6 13:42:26 2021,1609969346.7938914,1205.941,0.07031726837158203
Wed Jan  6 13:42:27 2021,1609969347.8683393,1205.868,0.0703129768371582
Wed Jan  6 13:42:28 2021,1609969348.9425595,1206.015,0.07032155990600586
Wed Jan  6 13:42:30 2021,1609969350.016624,1206.035,0.07032275199890137
Wed Jan  6 13:42:31 2021,1609969351.0907984,1206.027,0.07032227516174316
Wed Jan  6 13:42:32 2021,1609969352.1650329,1205.994,0.07032036781311035
Wed Jan  6 13:42:33 2021,1609969353.2392645,1205.982,0.07031965255737305
Wed Jan  6 13:42:34 2021,1609969354.313295,1205.978,0.07031941413879395
Wed Jan  6 13:42:35 2021,1609969355.3874683,1205.974,0.07031917572021484
Wed Jan  6 13:42:36 2021,1609969356.4616144,1205.847,0.0703117847442627
Wed Jan  6 13:42:37 2021,1609969357.5358377,1206.076,0.07032513618469238
Wed Jan  6 13:42:38 2021,1609969358.6100338,1205.949,0.07031774520874023
Wed Jan  6 13:42:39 2021,1609969359.6841786,1205.712,0.07030391693115234
Wed Jan  6 13:42:40 2021,1609969360.75832,1205.929,0.07031655311584473
Wed Jan  6 13:42:41 2021,1609969361.8324873,1205.974,0.07031917572021484
Wed Jan  6 13:42:42 2021,1609969362.9067135,1205.953,0.07031798362731934
Wed Jan  6 13:42:43 2021,1609969363.9808524,1205.949,0.07031774520874023
Wed Jan  6 13:42:45 2021,1609969365.0549383,1205.929,0.07031655311584473
Wed Jan  6 13:42:46 2021,1609969366.1288812,1205.937,0.07031702995300293
Wed Jan  6 13:42:47 2021,1609969367.2029805,1206.039,0.07032299041748047
Wed Jan  6 13:42:48 2021,1609969368.2772071,1205.937,0.07031702995300293
Wed Jan  6 13:42:49 2021,1609969369.3513443,1205.884,0.07031393051147461
Wed Jan  6 13:42:50 2021,1609969370.4254434,1205.794,0.07030868530273438
Wed Jan  6 13:42:51 2021,1609969371.4996166,1205.884,0.07031393051147461
Wed Jan  6 13:42:52 2021,1609969372.5738149,1205.859,0.0703125
Wed Jan  6 13:42:53 2021,1609969373.64802,1205.933,0.07031679153442383
Wed Jan  6 13:42:54 2021,1609969374.721996,1206.019,0.07032179832458496
Wed Jan  6 13:42:55 2021,1609969375.7959259,1205.774,0.07030749320983887
Wed Jan  6 13:42:56 2021,1609969376.8699198,1205.9,0.07031488418579102
Wed Jan  6 13:42:57 2021,1609969377.9440854,1205.745,0.07030582427978516
Wed Jan  6 13:42:59 2021,1609969379.0182602,1205.761,0.07030677795410156
Wed Jan  6 13:43:00 2021,1609969380.0924082,1205.859,0.0703125
Wed Jan  6 13:43:01 2021,1609969381.1665478,1205.913,0.07031559944152832
Wed Jan  6 13:43:02 2021,1609969382.240722,1205.782,0.07030797004699707
Wed Jan  6 13:43:03 2021,1609969383.3147423,1205.835,0.07031106948852539
Wed Jan  6 13:43:04 2021,1609969384.3888612,1205.798,0.07030892372131348
Wed Jan  6 13:43:05 2021,1609969385.4629865,1205.892,0.07031440734863281
Wed Jan  6 13:43:06 2021,1609969386.5369704,1205.892,0.07031440734863281
Wed Jan  6 13:43:07 2021,1609969387.6112106,1205.659,0.07030081748962402
Wed Jan  6 13:43:08 2021,1609969388.685442,1205.774,0.07030749320983887
Wed Jan  6 13:43:09 2021,1609969389.7595336,1205.786,0.07030820846557617
Wed Jan  6 13:43:10 2021,1609969390.833586,1206.002,0.07032084465026855
Wed Jan  6 13:43:11 2021,1609969391.9077618,1205.978,0.07031941413879395
Wed Jan  6 13:43:12 2021,1609969392.9820113,1206.007,0.07032108306884766
Wed Jan  6 13:43:14 2021,1609969394.0561635,1205.953,0.07031798362731934
Wed Jan  6 13:43:15 2021,1609969395.1302807,1205.859,0.0703125
Wed Jan  6 13:43:16 2021,1609969396.204191,1205.929,0.07031655311584473
Wed Jan  6 13:43:17 2021,1609969397.2781382,1205.827,0.07031059265136719
Wed Jan  6 13:43:18 2021,1609969398.3523517,1205.757,0.07030653953552246
Wed Jan  6 13:43:19 2021,1609969399.4263818,1205.794,0.07030868530273438
Wed Jan  6 13:43:20 2021,1609969400.5005136,1205.737,0.07030534744262695
Wed Jan  6 13:43:21 2021,1609969401.5747457,1205.741,0.07030558586120605
Wed Jan  6 13:43:22 2021,1609969402.6489484,1205.855,0.0703122615814209
Wed Jan  6 13:43:23 2021,1609969403.7231998,1205.418,0.07028675079345703
Wed Jan  6 13:43:24 2021,1609969404.797411,1205.917,0.07031583786010742
Wed Jan  6 13:43:25 2021,1609969405.8717122,1205.941,0.07031726837158203
Wed Jan  6 13:43:26 2021,1609969406.9458647,1205.868,0.0703129768371582
Wed Jan  6 13:43:28 2021,1609969408.0200393,1205.876,0.0703134536743164
Wed Jan  6 13:43:29 2021,1609969409.0939438,1205.9,0.07031488418579102
Wed Jan  6 13:43:30 2021,1609969410.1679747,1205.769,0.07030725479125977
Wed Jan  6 13:43:31 2021,1609969411.2421908,1206.011,0.07032132148742676
Wed Jan  6 13:43:32 2021,1609969412.3164454,1205.892,0.07031440734863281
Wed Jan  6 13:43:33 2021,1609969413.3906834,1205.949,0.07031774520874023
Wed Jan  6 13:43:34 2021,1609969414.4648285,1206.027,0.07032227516174316
Wed Jan  6 13:43:35 2021,1609969415.538929,1205.892,0.07031440734863281
Wed Jan  6 13:43:36 2021,1609969416.613087,1205.855,0.0703122615814209
Wed Jan  6 13:43:37 2021,1609969417.6873116,1205.958,0.07031822204589844
Wed Jan  6 13:43:38 2021,1609969418.7615092,1205.962,0.07031846046447754
Wed Jan  6 13:43:39 2021,1609969419.835532,1205.941,0.07031726837158203
Wed Jan  6 13:43:40 2021,1609969420.9097219,1206.072,0.07032489776611328
Wed Jan  6 13:43:41 2021,1609969421.9839036,1205.958,0.07031822204589844
Wed Jan  6 13:43:43 2021,1609969423.0581722,1205.904,0.07031512260437012
Wed Jan  6 13:43:44 2021,1609969424.1323946,1205.868,0.0703129768371582
Wed Jan  6 13:43:45 2021,1609969425.206526,1205.888,0.07031416893005371
Wed Jan  6 13:43:46 2021,1609969426.2805667,1205.872,0.0703132152557373
Wed Jan  6 13:43:47 2021,1609969427.3547482,1205.778,0.07030773162841797
Wed Jan  6 13:43:48 2021,1609969428.428957,1205.913,0.07031559944152832
Wed Jan  6 13:43:49 2021,1609969429.503113,1205.917,0.07031583786010742
Wed Jan  6 13:43:50 2021,1609969430.577243,1205.724,0.07030463218688965
Wed Jan  6 13:43:51 2021,1609969431.651207,1206.031,0.07032251358032227
Wed Jan  6 13:43:52 2021,1609969432.7252734,1205.962,0.07031846046447754
Wed Jan  6 13:43:53 2021,1609969433.7995071,1205.859,0.0703125
Wed Jan  6 13:43:54 2021,1609969434.8736658,1205.859,0.0703125
Wed Jan  6 13:43:55 2021,1609969435.947796,1205.913,0.07031559944152832
Wed Jan  6 13:43:57 2021,1609969437.0220618,1206.031,0.07032251358032227
Wed Jan  6 13:43:58 2021,1609969438.0963202,1206.08,0.07032537460327148
Wed Jan  6 13:43:59 2021,1609969439.1704712,1205.782,0.07030797004699707
Wed Jan  6 13:44:00 2021,1609969440.2446167,1206.011,0.07032132148742676
Wed Jan  6 13:44:01 2021,1609969441.3188581,1205.794,0.07030868530273438
Wed Jan  6 13:44:02 2021,1609969442.3931882,1205.966,0.07031869888305664
Wed Jan  6 13:44:03 2021,1609969443.4674666,1205.929,0.07031655311584473
Wed Jan  6 13:44:04 2021,1609969444.541657,1205.97,0.07031893730163574
Wed Jan  6 13:44:05 2021,1609969445.6157424,1205.557,0.07029485702514648
Wed Jan  6 13:44:06 2021,1609969446.68981,1205.876,0.0703134536743164
Wed Jan  6 13:44:07 2021,1609969447.7641227,1205.847,0.0703117847442627
Wed Jan  6 13:44:08 2021,1609969448.8384204,1206.019,0.07032179832458496
Wed Jan  6 13:44:09 2021,1609969449.9125805,1205.962,0.07031846046447754
Wed Jan  6 13:44:10 2021,1609969450.9866955,1205.913,0.07031559944152832
Wed Jan  6 13:44:12 2021,1609969452.060735,1205.929,0.07031655311584473
Wed Jan  6 13:44:13 2021,1609969453.134974,1205.745,0.07030582427978516
Wed Jan  6 13:44:14 2021,1609969454.2092,1206.002,0.07032084465026855
Wed Jan  6 13:44:15 2021,1609969455.2833648,1205.835,0.07031106948852539
Wed Jan  6 13:44:16 2021,1609969456.35757,1205.982,0.07031965255737305
Wed Jan  6 13:44:17 2021,1609969457.4317424,1205.851,0.0703120231628418
Wed Jan  6 13:44:18 2021,1609969458.5059795,1206.08,0.07032537460327148
Wed Jan  6 13:44:19 2021,1609969459.5801594,1205.888,0.07031416893005371
Wed Jan  6 13:44:20 2021,1609969460.5940638,174.006,0.010146141052246094
Wed Jan  6 13:44:21 2021,1609969461.6682906,1205.774,0.07030749320983887
Wed Jan  6 13:44:22 2021,1609969462.7425008,1205.831,0.07031083106994629
Wed Jan  6 13:44:23 2021,1609969463.8167193,1205.859,0.0703125
Wed Jan  6 13:44:24 2021,1609969464.890912,1205.958,0.07031822204589844
Wed Jan  6 13:44:25 2021,1609969465.9651704,1205.953,0.07031798362731934
Wed Jan  6 13:44:27 2021,1609969467.0393744,1205.88,0.07031369209289551
Wed Jan  6 13:44:28 2021,1609969468.113552,1205.933,0.07031679153442383
Wed Jan  6 13:44:29 2021,1609969469.1876936,1205.937,0.07031702995300293
Wed Jan  6 13:44:30 2021,1609969470.2618494,1205.847,0.0703117847442627
Wed Jan  6 13:44:31 2021,1609969471.3359506,1205.962,0.07031846046447754
Wed Jan  6 13:44:32 2021,1609969472.4101317,1205.929,0.07031655311584473
Wed Jan  6 13:44:33 2021,1609969473.4843533,1205.933,0.07031679153442383
Wed Jan  6 13:44:34 2021,1609969474.5585713,1205.896,0.07031464576721191
Wed Jan  6 13:44:35 2021,1609969475.6326907,1205.7,0.07030320167541504
Wed Jan  6 13:44:36 2021,1609969476.706686,1205.769,0.07030725479125977
Wed Jan  6 13:44:37 2021,1609969477.7808056,1205.671,0.07030153274536133
Wed Jan  6 13:44:38 2021,1609969478.855063,1205.851,0.0703120231628418
Wed Jan  6 13:44:39 2021,1609969479.9292223,1205.774,0.07030749320983887
Wed Jan  6 13:44:41 2021,1609969481.003315,1206.007,0.07032108306884766
Wed Jan  6 13:44:42 2021,1609969482.0774214,1205.851,0.0703120231628418
Wed Jan  6 13:44:43 2021,1609969483.1514242,1205.876,0.0703134536743164
Wed Jan  6 13:44:44 2021,1609969484.2255259,1205.79,0.07030844688415527
Wed Jan  6 13:44:45 2021,1609969485.2997274,1206.08,0.07032537460327148
Wed Jan  6 13:44:46 2021,1609969486.3738937,1205.712,0.07030391693115234
Wed Jan  6 13:44:47 2021,1609969487.4480374,1205.851,0.0703120231628418
Wed Jan  6 13:44:48 2021,1609969488.5222325,1205.896,0.07031464576721191
Wed Jan  6 13:44:49 2021,1609969489.5963454,1205.724,0.07030463218688965
Wed Jan  6 13:44:50 2021,1609969490.6704133,1205.671,0.07030153274536133
Wed Jan  6 13:44:51 2021,1609969491.7445078,1205.749,0.07030606269836426
Wed Jan  6 13:44:52 2021,1609969492.8187592,1205.798,0.07030892372131348
Wed Jan  6 13:44:53 2021,1609969493.89293,1205.937,0.07031702995300293
Wed Jan  6 13:44:54 2021,1609969494.9670901,1205.671,0.07030153274536133
Wed Jan  6 13:44:56 2021,1609969496.041194,1205.814,0.07030987739562988
Wed Jan  6 13:44:57 2021,1609969497.1152306,1205.794,0.07030868530273438
